message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
DEREFERENCE_NULLABLE	dereferenced expression data is @Nullable	com.badlogic.gdx.graphics.Texture	load(com.badlogic.gdx.graphics.TextureData)	5683	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Texture.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression managedTextures.get(Gdx.app) is @Nullable	com.badlogic.gdx.graphics.Texture	getNumManagedTextures()	11879	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Texture.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression resolver is @Nullable	com.badlogic.gdx.assets.loaders.AssetLoader	resolve(java.lang.String)	1868	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/loaders/AssetLoader.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields iterator1 (line 65), iterator2 (line 65) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.ObjectSet	ObjectSet(int,float)	3962	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectSet.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields entries1 (line 68), entries2 (line 68), values1 (line 69), values2 (line 69), keys1 (line 70), keys2 (line 70) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.ObjectMap	ObjectMap(int,float)	4121	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.ObjectMap	<T>get(T)	8124	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	METHOD	com.badlogic.gdx.utils.ObjectMap	<T>get(T)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java
FIELD_NO_INIT	@NonNull field ObjectMap$Entry.key not initialized	com.badlogic.gdx.utils.ObjectMap$Entry	key	17489	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	FIELD	com.badlogic.gdx.utils.ObjectMap$Entry	null	key	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java
FIELD_NO_INIT	@NonNull field ObjectMap$Entry.value not initialized	com.badlogic.gdx.utils.ObjectMap$Entry	value	17505	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java	FIELD	com.badlogic.gdx.utils.ObjectMap$Entry	null	value	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.assets.AssetManager	<T>get(java.lang.String,java.lang.Class<T>)	6514	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	METHOD	com.badlogic.gdx.assets.AssetManager	<T>get(java.lang.String,java.lang.Class<T>)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.assets.AssetManager	<T>get(com.badlogic.gdx.assets.AssetDescriptor<T>)	8178	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	METHOD	com.badlogic.gdx.assets.AssetManager	<T>get(com.badlogic.gdx.assets.AssetDescriptor<T>)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java
DEREFERENCE_NULLABLE	dereferenced expression assetDescriptor is @Nullable	com.badlogic.gdx.assets.AssetManager	<T>get(com.badlogic.gdx.assets.AssetDescriptor<T>)	8189	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.assets.AssetManager	<T>getAssetFileName(T)	12708	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java	METHOD	com.badlogic.gdx.assets.AssetManager	<T>getAssetFileName(T)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetManager.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.Array	random()	19439	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java	METHOD	com.badlogic.gdx.utils.Array	random()	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields iterator1 (line 671), iterator2 (line 671) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.Array$ArrayIterable	ArrayIterable(com.badlogic.gdx.utils.Array<T>,boolean)	23777	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Array.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields file (line 58), type (line 59) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.files.FileHandle	FileHandle()	2363	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/files/FileHandle.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields iterator (line 30), predicate (line 31) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.Predicate$PredicateIterator	PredicateIterator(java.util.Iterator<T>,com.badlogic.gdx.utils.Predicate<T>)	1469	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields iterable (line 89), predicate (line 90) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.Predicate$PredicateIterable	PredicateIterable(java.lang.Iterable<T>,com.badlogic.gdx.utils.Predicate<T>)	2736	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/Predicate.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression keyNames is @Nullable	com.badlogic.gdx.Input$Keys	valueOf(java.lang.String)	17273	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/Input.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression loadFuture is @Nullable	com.badlogic.gdx.assets.AssetLoadingTask	handleAsyncLoader()	5460	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/assets/AssetLoadingTask.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression color is @Nullable	com.badlogic.gdx.graphics.Color	set(com.badlogic.gdx.graphics.Color)	4090	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Color.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression region.page is @Nullable	com.badlogic.gdx.graphics.g2d.TextureAtlas	load(com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData)	3888	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.badlogic.gdx.graphics.g2d.TextureAtlas	load(com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData)	4081	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	FIELD	com.badlogic.gdx.graphics.g2d.TextureAtlas$AtlasRegion	null	name	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.graphics.g2d.TextureAtlas	findRegion(java.lang.String)	5740	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	METHOD	com.badlogic.gdx.graphics.g2d.TextureAtlas	findRegion(java.lang.String)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java
DEREFERENCE_NULLABLE	dereferenced expression values is @Nullable	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData	load(com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.files.FileHandle,boolean)	16401	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression values is @Nullable	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData	load(com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.files.FileHandle,boolean)	16729	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	null	null	null	null	null	null
FIELD_NO_INIT	@NonNull field TextureAtlas$TextureAtlasData$Page.textureFile not initialized	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData$Page	textureFile	18284	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	FIELD	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData$Page	null	textureFile	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java
FIELD_NO_INIT	@NonNull field TextureAtlas$TextureAtlasData$Region.values not initialized	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData$Region	values	19068	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	FIELD	com.badlogic.gdx.graphics.g2d.TextureAtlas$TextureAtlasData$Region	null	values	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields name (line 535), values (line 569) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.graphics.g2d.TextureAtlas$AtlasRegion	AtlasRegion(com.badlogic.gdx.graphics.Texture,int,int,int,int)	21671	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields name (line 535), values (line 569) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.graphics.g2d.TextureAtlas$AtlasRegion	AtlasRegion(com.badlogic.gdx.graphics.g2d.TextureRegion)	22353	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'texture' where @NonNull is required	com.badlogic.gdx.graphics.g2d.TextureAtlas$AtlasRegion	AtlasRegion(com.badlogic.gdx.graphics.Texture,int,int,int,int)	21760	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureAtlas.java	PARAMETER	com.badlogic.gdx.graphics.g2d.TextureRegion	TextureRegion(com.badlogic.gdx.graphics.Texture,int,int,int,int)	texture	0	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/TextureRegion.java
DEREFERENCE_NULLABLE	dereferenced expression attributes is @Nullable	com.badlogic.gdx.graphics.VertexAttributes	VertexAttributes(com.badlogic.gdx.graphics.VertexAttribute...)	2349	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/VertexAttributes.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.graphics.VertexAttributes	findByUsage(int)	3466	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/VertexAttributes.java	METHOD	com.badlogic.gdx.graphics.VertexAttributes	findByUsage(int)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/VertexAttributes.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields iterator1 (line 237), iterator2 (line 237) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.graphics.VertexAttributes$ReadonlyIterable	ReadonlyIterable(T[])	7751	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/VertexAttributes.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression instances is @Nullable	com.badlogic.gdx.graphics.Mesh	disableInstancedRendering()	9785	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.instances is @Nullable	com.badlogic.gdx.graphics.Mesh	updateInstanceData(int,float[],int,int)	12763	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.instances is @Nullable	com.badlogic.gdx.graphics.Mesh	updateInstanceData(int,java.nio.FloatBuffer,int,int)	13684	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'shader' where @NonNull is required	com.badlogic.gdx.graphics.Mesh	render(com.badlogic.gdx.graphics.glutils.ShaderProgram,int,int,int)	25917	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	PARAMETER	com.badlogic.gdx.graphics.Mesh	render(com.badlogic.gdx.graphics.glutils.ShaderProgram,int,int,int,boolean)	shader	0	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java
DEREFERENCE_NULLABLE	dereferenced expression instances is @Nullable	com.badlogic.gdx.graphics.Mesh	render(com.badlogic.gdx.graphics.glutils.ShaderProgram,int,int,int,boolean)	27744	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.graphics.Mesh	getVertexAttribute(int)	29286	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java	METHOD	com.badlogic.gdx.graphics.Mesh	getVertexAttribute(int)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/Mesh.java
DEREFERENCE_NULLABLE	dereferenced expression lastTexture is @Nullable	com.badlogic.gdx.graphics.g2d.SpriteBatch	flush()	25237	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/SpriteBatch.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression texture is @Nullable	com.badlogic.gdx.graphics.g2d.SpriteBatch	switchTexture(com.badlogic.gdx.graphics.Texture)	27938	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/SpriteBatch.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression v is @Nullable	com.badlogic.gdx.math.Vector2	set(com.badlogic.gdx.math.Vector2)	2284	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Vector2.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression mat is @Nullable	com.badlogic.gdx.math.Matrix3	set(com.badlogic.gdx.math.Matrix4)	11186	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Matrix3.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression vector is @Nullable	com.badlogic.gdx.math.Vector3	set(com.badlogic.gdx.math.Vector3)	2898	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Vector3.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression matrix is @Nullable	com.badlogic.gdx.math.Matrix4	set(com.badlogic.gdx.math.Matrix4)	6565	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Matrix4.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields entries1 (line 66), entries2 (line 66), values1 (line 67), values2 (line 67), keys1 (line 68), keys2 (line 68) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.ObjectIntMap	ObjectIntMap(int,float)	4106	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/ObjectIntMap.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.XmlReader	parse(char[],int,int)	9178	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	METHOD	com.badlogic.gdx.utils.XmlReader	parse(char[],int,int)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java
DEREFERENCE_NULLABLE	dereferenced expression current is @Nullable	com.badlogic.gdx.utils.XmlReader	attribute(java.lang.String,java.lang.String)	13109	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression current is @Nullable	com.badlogic.gdx.utils.XmlReader	text(java.lang.String)	13586	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.XmlReader$Element	getText()	15713	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	METHOD	com.badlogic.gdx.utils.XmlReader$Element	getText()	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java
DEREFERENCE_NULLABLE	dereferenced expression parent is @Nullable	com.badlogic.gdx.utils.XmlReader$Element	remove()	16042	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.XmlReader$Element	getChildByName(java.lang.String)	17423	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	METHOD	com.badlogic.gdx.utils.XmlReader$Element	getChildByName(java.lang.String)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.utils.XmlReader$Element	getChildByName(java.lang.String)	17579	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java	METHOD	com.badlogic.gdx.utils.XmlReader$Element	getChildByName(java.lang.String)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/XmlReader.java
DEREFERENCE_NULLABLE	dereferenced expression atlasResolver is @Nullable	com.badlogic.gdx.maps.tiled.AtlasTmxMapLoader	addStaticTiles(com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.maps.ImageResolver,com.badlogic.gdx.maps.tiled.TiledMapTileSet,com.badlogic.gdx.utils.XmlReader.Element,com.badlogic.gdx.utils.Array<com.badlogic.gdx.utils.XmlReader.Element>,java.lang.String,int,int,int,int,int,java.lang.String,int,int,java.lang.String,int,int,com.badlogic.gdx.files.FileHandle)	5900	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/AtlasTmxMapLoader.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields root (line 58), map (line 67) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.maps.tiled.BaseTmxMapLoader	BaseTmxMapLoader(com.badlogic.gdx.assets.loaders.FileHandleResolver)	2938	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/BaseTmxMapLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression textureRegion is @Nullable	com.badlogic.gdx.maps.tiled.BaseTmxMapLoader	loadObject(com.badlogic.gdx.maps.tiled.TiledMap,com.badlogic.gdx.maps.MapObjects,com.badlogic.gdx.utils.XmlReader.Element,float)	14390	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/BaseTmxMapLoader.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields entries1 (line 69), entries2 (line 69), values1 (line 70), values2 (line 70), keys1 (line 71), keys2 (line 71) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.utils.IntMap	IntMap(int,float)	4140	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/utils/IntMap.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.maps.tiled.TiledMapTileSets	getTileSet(java.lang.String)	1675	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TiledMapTileSets.java	METHOD	com.badlogic.gdx.maps.tiled.TiledMapTileSets	getTileSet(java.lang.String)	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TiledMapTileSets.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields textures (line 971), counts (line 972) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.badlogic.gdx.graphics.g2d.SpriteCache$Cache	Cache(int,int)	29486	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/graphics/g2d/SpriteCache.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression root is @Nullable	com.badlogic.gdx.maps.tiled.TideMapLoader	loadMap(com.badlogic.gdx.utils.XmlReader.Element,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.maps.ImageResolver)	4360	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TideMapLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression currentTileSet is @Nullable	com.badlogic.gdx.maps.tiled.TideMapLoader	loadLayer(com.badlogic.gdx.maps.tiled.TiledMap,com.badlogic.gdx.utils.XmlReader.Element)	9634	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TideMapLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression currentTileSet is @Nullable	com.badlogic.gdx.maps.tiled.TideMapLoader	loadLayer(com.badlogic.gdx.maps.tiled.TiledMap,com.badlogic.gdx.utils.XmlReader.Element)	10517	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TideMapLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression type is @Nullable	com.badlogic.gdx.maps.tiled.TideMapLoader	loadProperties(com.badlogic.gdx.maps.MapProperties,com.badlogic.gdx.utils.XmlReader.Element)	11339	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TideMapLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression tile is @Nullable	com.badlogic.gdx.maps.tiled.objects.TiledMapTileMapObject	TiledMapTileMapObject(com.badlogic.gdx.maps.tiled.TiledMapTile,boolean,boolean)	1910	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/objects/TiledMapTileMapObject.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression image is @Nullable	com.badlogic.gdx.maps.tiled.TmxMapLoader	addStaticTiles(com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.maps.ImageResolver,com.badlogic.gdx.maps.tiled.TiledMapTileSet,com.badlogic.gdx.utils.XmlReader.Element,com.badlogic.gdx.utils.Array<com.badlogic.gdx.utils.XmlReader.Element>,java.lang.String,int,int,int,int,int,java.lang.String,int,int,java.lang.String,int,int,com.badlogic.gdx.files.FileHandle)	8002	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/maps/tiled/TmxMapLoader.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.math.Polygon	getTransformedVertices()	2377	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Polygon.java	METHOD	com.badlogic.gdx.math.Polygon	getTransformedVertices()	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Polygon.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.badlogic.gdx.math.Polyline	getTransformedVertices()	1813	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Polyline.java	METHOD	com.badlogic.gdx.math.Polyline	getTransformedVertices()	null	null	/private/tmp/projects/libgdx/gdx/src/com/badlogic/gdx/math/Polyline.java
